Timestamp,Signal,Value
1970-01-01 00:04:15.859,ir,99068.0
1970-01-01 00:04:15.879,ir,99088.0
1970-01-01 00:04:15.895,ir,99087.0
1970-01-01 00:04:15.915,ir,99073.0
1970-01-01 00:04:15.935,ir,99086.0
1970-01-01 00:04:15.966,ir,99088.0
1970-01-01 00:04:15.987,ir,99086.0
1970-01-01 00:04:15.992,ir,99102.0
1970-01-01 00:04:16.012,ir,99091.0
1970-01-01 00:04:16.032,ir,99093.0
1970-01-01 00:04:16.052,ir,99096.0
1970-01-01 00:04:16.088,ir,99100.0
1970-01-01 00:04:16.103,ir,99062.0
1970-01-01 00:04:16.119,ir,99106.0
1970-01-01 00:04:16.145,ir,99098.0
1970-01-01 00:04:16.166,ir,99089.0
1970-01-01 00:04:16.186,ir,99070.0
1970-01-01 00:04:16.206,ir,99062.0
1970-01-01 00:04:16.224,ir,99052.0
1970-01-01 00:04:16.240,ir,99053.0
1970-01-01 00:04:16.256,ir,99062.0
1970-01-01 00:04:16.283,ir,99063.0
1970-01-01 00:04:16.303,ir,99054.0
1970-01-01 00:04:16.323,ir,99069.0
1970-01-01 00:04:16.334,ir,99052.0
1970-01-01 00:04:16.354,ir,99084.0
1970-01-01 00:04:16.387,ir,99085.0
1970-01-01 00:04:16.403,ir,99027.0
1970-01-01 00:04:16.419,ir,99084.0
1970-01-01 00:04:16.442,ir,99071.0
1970-01-01 00:04:16.464,ir,99081.0
1970-01-01 00:04:16.484,ir,99087.0
1970-01-01 00:04:16.504,ir,99079.0
1970-01-01 00:04:16.524,ir,99093.0
1970-01-01 00:04:16.540,ir,99084.0
1970-01-01 00:04:16.556,ir,99074.0
1970-01-01 00:04:16.592,ir,99085.0
1970-01-01 00:04:16.612,ir,99110.0
1970-01-01 00:04:16.623,ir,99097.0
1970-01-01 00:04:16.643,ir,99102.0
1970-01-01 00:04:16.663,ir,99087.0
1970-01-01 00:04:16.683,ir,99090.0
1970-01-01 00:04:16.699,ir,99092.0
1970-01-01 00:04:16.715,ir,99079.0
1970-01-01 00:04:16.731,ir,99086.0
1970-01-01 00:04:16.762,ir,99075.0
1970-01-01 00:04:16.782,ir,99099.0
1970-01-01 00:04:16.802,ir,99101.0
1970-01-01 00:04:16.825,ir,99093.0
1970-01-01 00:04:16.841,ir,99092.0
1970-01-01 00:04:16.857,ir,99088.0
1970-01-01 00:04:16.873,ir,99089.0
1970-01-01 00:04:16.897,ir,99072.0
1970-01-01 00:04:16.917,ir,99092.0
1970-01-01 00:04:16.943,ir,99098.0
1970-01-01 00:04:16.963,ir,99097.0
1970-01-01 00:04:16.979,ir,99094.0
1970-01-01 00:04:16.995,ir,99085.0
1970-01-01 00:04:17.026,ir,99078.0
1970-01-01 00:04:17.032,ir,99069.0
1970-01-01 00:04:17.052,ir,99059.0
1970-01-01 00:04:17.072,ir,99062.0
1970-01-01 00:04:17.096,ir,99062.0
1970-01-01 00:04:17.116,ir,99039.0
1970-01-01 00:04:17.148,ir,99063.0
1970-01-01 00:04:17.164,ir,99033.0
1970-01-01 00:04:17.181,ir,99058.0
1970-01-01 00:04:17.206,ir,99055.0
1970-01-01 00:04:17.226,ir,99073.0
1970-01-01 00:04:17.246,ir,99058.0
1970-01-01 00:04:17.271,ir,99075.0
1970-01-01 00:04:17.287,ir,99074.0
1970-01-01 00:04:17.303,ir,99073.0
1970-01-01 00:04:17.319,ir,99081.0
1970-01-01 00:04:17.341,ir,99097.0
1970-01-01 00:04:17.361,ir,99089.0
1970-01-01 00:04:17.388,ir,99073.0
1970-01-01 00:04:17.408,ir,99087.0
1970-01-01 00:04:07.237,red_corrected,-215.8299419845051
1970-01-01 00:04:07.253,red_corrected,-209.3055095262684
1970-01-01 00:04:07.269,red_corrected,-196.73822083153584
1970-01-01 00:04:07.297,red_corrected,-200.89507446354912
1970-01-01 00:04:07.323,red_corrected,-210.08616470037416
1970-01-01 00:04:07.343,red_corrected,-200.7613538891005
1970-01-01 00:04:07.363,red_corrected,-199.4470711081884
1970-01-01 00:04:07.379,red_corrected,-211.90185475819004
1970-01-01 00:04:07.397,red_corrected,-232.52998372532863
1970-01-01 00:04:07.415,red_corrected,-217.46558216414408
1970-01-01 00:04:07.440,red_corrected,-215.4703474623093
1970-01-01 00:04:07.448,red_corrected,-225.7196952228369
1970-01-01 00:04:27.758,red_corrected,278.97421123866354
1970-01-01 00:04:07.488,red_corrected,-219.02152347132017
1970-01-01 00:04:07.508,red_corrected,-215.11065165352005
1970-01-01 00:04:07.532,red_corrected,-221.66089435956863
1970-01-01 00:04:07.548,red_corrected,-220.0161025897124
1970-01-01 00:04:07.564,red_corrected,-220.82795309540148
1970-01-01 00:04:07.585,red_corrected,-224.89919095060588
1970-01-01 00:04:07.605,red_corrected,-227.1212320454054
1970-01-01 00:04:07.625,red_corrected,-213.41417592251537
1970-01-01 00:04:07.645,red_corrected,-213.7076680680099
1970-01-01 00:04:07.673,red_corrected,-201.8917557778572
1970-01-01 00:04:07.689,red_corrected,-203.26487724511816
1970-01-01 00:04:07.705,red_corrected,-196.4211088291824
1970-01-01 00:04:28.006,red_corrected,275.05717062266245
1970-01-01 00:04:07.728,red_corrected,-195.35851487204351
1970-01-01 00:04:28.128,red_corrected,267.5642326814338
1970-01-01 00:04:28.156,red_corrected,296.8781588570133
1970-01-01 00:04:28.179,red_corrected,314.2735229889992
1970-01-01 00:04:28.199,red_corrected,302.61465092309106
1970-01-01 00:04:28.219,red_corrected,305.9437991888254
1970-01-01 00:04:28.241,red_corrected,293.49543837178896
1970-01-01 00:04:28.257,red_corrected,303.31465216782226
1970-01-01 00:04:28.273,red_corrected,292.2841699645945
1970-01-01 00:04:28.293,red_corrected,315.6835275535116
1970-01-01 00:04:28.320,red_corrected,333.45745845870795
1970-01-01 00:04:28.341,red_corrected,349.4473450091533
1970-01-01 00:04:28.361,red_corrected,402.4672116610029
1970-01-01 00:04:28.379,red_corrected,326.59964120890464
1970-01-01 00:04:28.399,red_corrected,441.64367432237424
1970-01-01 00:04:28.416,red_corrected,344.21193156774586
1970-01-01 00:04:28.426,red_corrected,352.8991207132956
1970-01-01 00:04:28.446,red_corrected,359.34779553650606
1970-01-01 00:04:28.478,red_corrected,350.82365956590513
1970-01-01 00:04:28.498,red_corrected,325.9962032598542
1970-01-01 00:04:28.514,red_corrected,325.48082149942445
1970-01-01 00:04:28.530,red_corrected,296.0226919393997
1970-01-01 00:04:28.546,red_corrected,318.32842031042395
1970-01-01 00:04:28.578,red_corrected,307.6034376698218
1970-01-01 00:04:28.586,red_corrected,329.08324001929554
1970-01-01 00:04:28.606,red_corrected,310.00410676471387
1970-01-01 00:04:28.626,red_corrected,311.9126806742052
1970-01-01 00:04:28.654,red_corrected,306.808694191803
1970-01-01 00:04:28.674,red_corrected,300.9623676701356
1970-01-01 00:04:28.691,red_corrected,307.1355840560187
1970-01-01 00:04:28.707,red_corrected,285.6544522906042
1970-01-01 00:04:28.734,red_corrected,300.98848290425883
1970-01-01 00:04:28.774,red_corrected,287.4168482430094
1970-01-01 00:04:28.794,red_corrected,283.19250551342714
1970-01-01 00:04:28.814,red_corrected,274.00021391625467
1970-01-01 00:04:28.830,red_corrected,282.2301188531293
1970-01-01 00:04:28.846,red_corrected,277.7505331972652
1970-01-01 00:04:28.877,red_corrected,280.07875181745044
1970-01-01 00:04:28.887,red_corrected,275.2267121950549
1970-01-01 00:04:28.907,red_corrected,274.49890910773564
1970-01-01 00:04:28.927,red_corrected,283.71794873866014
1970-01-01 00:04:28.953,red_corrected,273.7221717130085
1970-01-01 00:04:28.973,red_corrected,267.34544596766324
1970-01-01 00:04:28.991,red_corrected,275.32926311807
1970-01-01 00:04:29.010,red_corrected,275.92379417908614
1970-01-01 00:04:29.036,red_corrected,290.3119342624943
1970-01-01 00:04:29.055,red_corrected,283.5906748735288
1970-01-01 00:04:39.977,red_corrected,299.9026057718538
1970-01-01 00:04:06.649,red_corrected,-193.4237084796443
1970-01-01 00:04:06.767,red_corrected,-199.97488559018785
1970-01-01 00:04:06.846,red_corrected,-201.0255836750073
1970-01-01 00:04:06.978,red_corrected,-197.36622320009403
1970-01-01 00:04:07.002,red_corrected,-226.7011412311564
1970-01-01 00:04:07.022,red_corrected,-195.0118948527892
1970-01-01 00:04:07.042,red_corrected,-200.2980429975133
1970-01-01 00:04:07.047,red_corrected,-203.23093009086065
1970-01-01 00:04:07.067,red_corrected,-212.52248731523636
1970-01-01 00:04:07.160,red_corrected,-205.8373720288426
1970-01-01 00:04:07.180,red_corrected,-204.31640573696808
1970-01-01 00:04:07.200,red_corrected,-211.76099152181277
1970-01-01 00:04:07.218,red_corrected,-195.8848455809237
1970-01-01 00:04:26.684,ir_corrected,292.03104384148526
1970-01-01 00:04:26.704,ir_corrected,290.50759212259146
1970-01-01 00:04:26.733,ir_corrected,309.4567150671018
1970-01-01 00:04:26.752,ir_corrected,330.86047980037205
1970-01-01 00:04:26.768,ir_corrected,366.8470422981252
1970-01-01 00:04:26.797,ir_corrected,384.6451060959985
1970-01-01 00:04:26.818,ir_corrected,406.6164306864085
1970-01-01 00:04:26.838,ir_corrected,438.1140652867063
1970-01-01 00:04:26.858,ir_corrected,492.337852676361
1970-01-01 00:04:26.878,ir_corrected,522.0462990442791
1970-01-01 00:04:26.896,ir_corrected,546.7394802746865
1970-01-01 00:04:26.914,ir_corrected,582.2026419455539
1970-01-01 00:04:26.938,ir_corrected,590.766984639183
1970-01-01 00:04:26.957,ir_corrected,636.8637499480056
1970-01-01 00:04:26.977,ir_corrected,677.7662810353407
1970-01-01 00:04:26.997,ir_corrected,649.810882651698
1970-01-01 00:04:27.017,ir_corrected,627.1379663207841
1970-01-01 00:04:27.033,ir_corrected,637.9071604803753
1970-01-01 00:04:27.052,ir_corrected,638.2969750661431
1970-01-01 00:04:27.068,ir_corrected,647.84901483383
1970-01-01 00:04:27.086,ir_corrected,653.5513728527402
1970-01-01 00:04:27.106,ir_corrected,667.9442838475671
1970-01-01 00:04:27.133,ir_corrected,642.4066195082692
1970-01-01 00:04:27.153,ir_corrected,633.0703193809103
1970-01-01 00:04:27.169,ir_corrected,623.2634715421925
1970-01-01 00:04:27.185,ir_corrected,607.5263708267189
1970-01-01 00:04:27.216,ir_corrected,608.5148639656938
1970-01-01 00:04:27.232,ir_corrected,567.7411362332435
1970-01-01 00:04:27.255,ir_corrected,548.5296963203638
1970-01-01 00:04:27.275,ir_corrected,521.5413275839113
1970-01-01 00:04:27.302,ir_corrected,507.8783762732662
1970-01-01 00:04:27.322,ir_corrected,490.02555753503225
1970-01-01 00:04:27.339,ir_corrected,491.86004632312927
1970-01-01 00:04:27.355,ir_corrected,479.3767439740016
1970-01-01 00:04:27.371,ir_corrected,504.6667484317615
1970-01-01 00:04:27.394,ir_corrected,486.0538137002226
1970-01-01 00:04:27.414,ir_corrected,490.5781114716503
1970-01-01 00:04:27.435,ir_corrected,494.4278707823466
1970-01-01 00:04:27.455,ir_corrected,510.6185974079286
1970-01-01 00:04:27.471,ir_corrected,502.2315220596177
1970-01-01 00:04:27.487,ir_corrected,504.48229161189386
1970-01-01 00:04:27.518,ir_corrected,512.7302856951687
1970-01-01 00:04:27.534,ir_corrected,487.021669834312
1970-01-01 00:04:27.557,ir_corrected,540.9288527802248
1970-01-01 00:04:27.568,ir_corrected,547.6114096391556
1970-01-01 00:04:27.588,ir_corrected,569.3781490353737
1970-01-01 00:04:27.608,ir_corrected,585.0592740642618
1970-01-01 00:04:27.637,ir_corrected,615.9316594961638
1970-01-01 00:04:27.645,ir_corrected,643.0064896750091
1970-01-01 00:04:27.665,ir_corrected,706.773773429342
1970-01-01 00:04:27.692,ir_corrected,775.7233346287385
1970-01-01 00:04:27.718,ir_corrected,795.96021802253
1970-01-01 00:04:27.738,ir_corrected,821.7731384108963
1970-01-01 00:04:27.758,ir_corrected,827.5567032167727
1970-01-01 00:04:27.781,ir_corrected,805.49270981933
1970-01-01 00:04:27.798,ir_corrected,783.9430385294198
1970-01-01 00:04:27.817,ir_corrected,711.6424767195367
1970-01-01 00:04:27.840,ir_corrected,687.0584608194749
1970-01-01 00:04:27.850,ir_corrected,685.726694188685
1970-01-01 00:04:27.870,ir_corrected,689.107248383976
1970-01-01 00:04:27.890,ir_corrected,695.4451533440543
1970-01-01 00:04:27.918,ir_corrected,697.3524647175126
1970-01-01 00:04:27.934,ir_corrected,680.3092124925913
1970-01-01 00:04:27.950,ir_corrected,667.9543914948248
1970-01-01 00:04:27.966,ir_corrected,676.944155730553
1970-01-01 00:04:27.986,ir_corrected,699.33883929588
1970-01-01 00:04:28.006,ir_corrected,716.7270615824386
1970-01-01 00:04:28.028,ir_corrected,733.4307869609714
1970-01-01 00:04:28.048,ir_corrected,746.6659030726929
1970-01-01 00:04:28.068,ir_corrected,740.9298551693217
1970-01-01 00:04:28.091,ir_corrected,772.9918642197484
1970-01-01 00:04:28.107,ir_corrected,807.8687884517802
1970-01-01 00:04:28.128,ir_corrected,881.142538806539
1970-01-01 00:04:28.156,ir_corrected,946.1909031861594
1970-01-01 00:04:28.179,ir_corrected,950.6330660109963
1970-01-01 00:04:28.199,ir_corrected,930.3979943330976
1970-01-01 00:04:28.219,ir_corrected,869.4663480858825
1970-01-01 00:04:28.241,ir_corrected,845.5987820709591
1970-01-01 00:04:28.257,ir_corrected,848.2375105655191
1970-01-01 00:04:28.273,ir_corrected,881.6413457500073
1970-01-01 00:04:28.293,ir_corrected,903.6750846506924
1970-01-01 00:04:28.320,ir_corrected,933.6286089835938
1970-01-01 00:04:28.341,ir_corrected,932.4090702385632
1970-01-01 00:04:28.361,ir_corrected,953.3873295768876
1970-01-01 00:04:28.379,ir_corrected,943.580529894877
1970-01-01 00:04:28.399,ir_corrected,959.2551365990116
1970-01-01 00:04:28.416,ir_corrected,978.4701784587288
1970-01-01 00:04:28.426,ir_corrected,966.3467013707076
1970-01-01 00:04:28.446,ir_corrected,979.93434395627
1970-01-01 00:04:28.478,ir_corrected,973.300001920811
1970-01-01 00:04:28.498,ir_corrected,966.3141166417277
1970-01-01 00:04:28.514,ir_corrected,934.6163620400667
1970-01-01 00:04:28.530,ir_corrected,926.2759193847004
1970-01-01 00:04:28.546,ir_corrected,907.8848836925686
1970-01-01 00:04:28.578,ir_corrected,914.533999388374
1970-01-01 00:04:28.586,ir_corrected,909.5207945695986
1970-01-01 00:04:28.606,ir_corrected,885.7496881187958
1970-01-01 00:04:28.626,ir_corrected,930.7658103114214
1970-01-01 00:04:28.654,ir_corrected,933.8535214259932
1970-01-01 00:04:28.674,ir_corrected,894.0548096848637
1970-01-01 00:04:28.691,ir_corrected,878.4703602698713
1970-01-01 00:04:28.707,ir_corrected,865.6054070053558
1970-01-01 00:04:28.734,ir_corrected,889.503559695061
1970-01-01 00:04:28.754,ir_corrected,878.7965160920307
1970-01-01 00:04:28.774,ir_corrected,870.0464874199552
1970-01-01 00:04:28.794,ir_corrected,879.1682632241258
1970-01-01 00:04:28.814,ir_corrected,859.3921351088292
1970-01-01 00:04:28.830,ir_corrected,861.6308323869422
1970-01-01 00:04:28.846,ir_corrected,871.1925399776276
1970-01-01 00:04:28.877,ir_corrected,866.6033400275168
1970-01-01 00:04:28.887,ir_corrected,878.1367674840271
1970-01-01 00:04:28.907,ir_corrected,862.9550599742794
1970-01-01 00:04:28.927,ir_corrected,857.8000680940038
1970-01-01 00:04:28.953,ir_corrected,864.583802383585
1970-01-01 00:04:28.973,ir_corrected,860.2476274784019
1970-01-01 00:04:28.991,ir_corrected,850.9163994459971
1970-01-01 00:04:29.010,ir_corrected,856.9317150198892
1970-01-01 00:04:29.036,ir_corrected,862.3571921635794
1970-01-01 00:04:29.055,ir_corrected,844.4624658351386
1970-01-01 00:04:29.075,ir_corrected,831.9399744970151
1970-01-01 00:04:29.095,ir_corrected,827.7686237294847
1970-01-01 00:04:29.122,ir_corrected,794.7631297157941
1970-01-01 00:04:29.140,ir_corrected,760.9276631721741
1970-01-01 00:04:29.160,ir_corrected,741.1913739612801
1970-01-01 00:04:29.176,ir_corrected,742.448766196424
1970-01-01 00:04:29.193,ir_corrected,772.1146487437062
1970-01-01 00:04:29.193,ir_corrected,723.8863794784411
1970-01-01 00:04:29.213,ir_corrected,770.2240362808287
1970-01-01 00:04:29.213,ir_corrected,722.2569475810451
1970-01-01 00:04:29.233,ir_corrected,715.4735175525894
1970-01-01 00:04:29.233,ir_corrected,766.3528350953263
1970-01-01 00:04:29.255,ir_corrected,713.8702892383773
1970-01-01 00:04:29.280,ir_corrected,706.305077065732
1970-01-01 00:04:29.297,ir_corrected,714.6976909539554
1970-01-01 00:04:29.312,ir_corrected,719.0683417727306
1970-01-01 00:04:29.328,ir_corrected,692.5721393374153
1970-01-01 00:04:29.346,ir_corrected,752.8471184436017
1970-01-01 00:04:29.346,ir_corrected,713.0126311690652
1970-01-01 00:04:29.366,ir_corrected,703.549043919249
1970-01-01 00:04:29.366,ir_corrected,743.1843587574094
1970-01-01 00:04:29.386,ir_corrected,734.565348572491
1970-01-01 00:04:29.386,ir_corrected,695.1282103085108
1970-01-01 00:04:29.415,ir_corrected,695.1851859270571
1970-01-01 00:04:29.431,ir_corrected,701.9691915170398
1970-01-01 00:04:29.447,ir_corrected,701.5755334344987
1970-01-01 00:04:29.466,ir_corrected,705.1686800630757
1970-01-01 00:04:29.486,ir_corrected,707.0417090185241
1970-01-01 00:04:29.504,ir_corrected,693.5153930418611
1970-01-01 00:04:29.524,ir_corrected,720.5489205766006
1970-01-01 00:04:29.544,ir_corrected,717.5956200926036
1970-01-01 00:04:29.566,ir_corrected,711.191733584742
1970-01-01 00:04:29.597,ir_corrected,689.8187448089286
1970-01-01 00:04:29.620,ir_corrected,683.4321444492001
1970-01-01 00:04:29.630,ir_corrected,687.8594260645898
1970-01-01 00:04:29.650,ir_corrected,706.0196699198899
1970-01-01 00:04:29.670,ir_corrected,681.6118429009855
1970-01-01 00:04:29.690,ir_corrected,682.4541285282048
1970-01-01 00:04:29.710,ir_corrected,675.3336299920612
1970-01-01 00:04:29.728,ir_corrected,664.7196469276628
1970-01-01 00:04:29.759,ir_corrected,637.2046635164392
1970-01-01 00:04:29.775,ir_corrected,648.349722794213
1970-01-01 00:04:29.801,ir_corrected,637.074063455336
1970-01-01 00:04:29.821,ir_corrected,631.788759354633
1970-01-01 00:04:29.841,ir_corrected,615.5843984413231
1970-01-01 00:04:29.865,ir_corrected,598.2860135975204
1970-01-01 00:04:29.881,ir_corrected,595.3084422416567
1970-01-01 00:04:29.897,ir_corrected,604.9042139626208
1970-01-01 00:04:29.913,ir_corrected,558.7213405694476
1970-01-01 00:04:29.937,ir_corrected,555.7761970673305
1970-01-01 00:04:29.956,ir_corrected,530.1605028776963
1970-01-01 00:04:29.976,ir_corrected,509.6598904882338
1970-01-01 00:04:29.996,ir_corrected,498.2171543921878
1970-01-01 00:04:30.020,ir_corrected,483.716505923143
1970-01-01 00:04:30.036,ir_corrected,485.5591083712079
1970-01-01 00:04:30.052,ir_corrected,465.2290393025327
1970-01-01 00:04:30.068,ir_corrected,451.0152488400447
1970-01-01 00:04:30.091,ir_corrected,466.7210208015621
1970-01-01 00:04:30.108,ir_corrected,462.3518510201997
1970-01-01 00:04:30.128,ir_corrected,457.9863361105528
1970-01-01 00:04:30.148,ir_corrected,465.5823897088976
1970-01-01 00:04:30.177,ir_corrected,451.1216671084329
1970-01-01 00:04:30.193,ir_corrected,447.10943252090857
1970-01-01 00:04:30.209,ir_corrected,424.7156435885491
1970-01-01 00:04:30.225,ir_corrected,433.0262219724081
1970-01-01 00:04:30.245,ir_corrected,445.1060720209676
1970-01-01 00:04:30.270,ir_corrected,412.95447224944496
1970-01-01 00:04:30.290,ir_corrected,404.03452529760585
1970-01-01 00:04:30.311,ir_corrected,411.0500071871915
1970-01-01 00:04:30.331,ir_corrected,402.0752039346434
1970-01-01 00:04:30.347,ir_corrected,404.41727261699305
1970-01-01 00:04:30.378,ir_corrected,389.2562958363587
1970-01-01 00:04:30.398,ir_corrected,380.1042070892327
1970-01-01 00:04:30.418,ir_corrected,391.82945081414505
1970-01-01 00:04:30.438,ir_corrected,386.5796137254705
1970-01-01 00:04:30.463,ir_corrected,371.7492496491652
1970-01-01 00:04:30.479,ir_corrected,393.7228206668017
1970-01-01 00:04:30.495,ir_corrected,370.182564222555
1970-01-01 00:04:30.511,ir_corrected,363.9105086486616
1970-01-01 00:04:30.533,ir_corrected,405.89493412972615
1970-01-01 00:04:30.563,ir_corrected,460.3114739294389
1970-01-01 00:04:30.583,ir_corrected,479.6258420458778
1970-01-01 00:04:30.604,ir_corrected,472.3405127159072
1970-01-01 00:04:30.624,ir_corrected,461.3760182241947
1970-01-01 00:04:30.641,ir_corrected,451.6540459991616
1970-01-01 00:04:30.657,ir_corrected,427.5127830598681
1970-01-01 00:04:30.673,ir_corrected,421.7562620653875
1970-01-01 00:04:30.693,ir_corrected,391.163758553637
1970-01-01 00:04:30.713,ir_corrected,385.7189528557277
1970-01-01 00:04:30.733,ir_corrected,386.27390113305495
1970-01-01 00:04:30.761,ir_corrected,358.7841771690586
1970-01-01 00:04:30.777,ir_corrected,357.2282358471304
1970-01-01 00:04:30.793,ir_corrected,365.59125108059845
1970-01-01 00:04:30.809,ir_corrected,360.0442507533901
1970-01-01 00:04:30.836,ir_corrected,347.6278455713102
1970-01-01 00:04:30.856,ir_corrected,350.682053535879
1970-01-01 00:04:30.876,ir_corrected,358.7516791304856
1970-01-01 00:04:30.896,ir_corrected,355.0100036210101
1970-01-01 00:04:30.916,ir_corrected,354.2723180831704
1970-01-01 00:04:30.933,ir_corrected,352.33465976409263
1970-01-01 00:04:30.949,ir_corrected,356.520454775194
1970-01-01 00:04:30.980,ir_corrected,354.00768228398647
1970-01-01 00:04:30.988,ir_corrected,349.20825649229295
1970-01-01 00:04:31.008,ir_corrected,350.370099440167
1970-01-01 00:04:31.028,ir_corrected,354.5108137761837
1970-01-01 00:04:31.048,ir_corrected,359.6255051434011
1970-01-01 00:04:31.073,ir_corrected,333.82163177738545
1970-01-01 00:04:31.089,ir_corrected,329.2823490122689
1970-01-01 00:04:31.120,ir_corrected,337.3879198243407
1970-01-01 00:04:31.129,ir_corrected,329.5780203757107
1970-01-01 00:04:31.149,ir_corrected,343.5234813106681
1970-01-01 00:04:31.170,ir_corrected,349.438041468764
1970-01-01 00:04:31.190,ir_corrected,329.4973391029666
1970-01-01 00:04:31.210,ir_corrected,323.58499204552635
1970-01-01 00:04:31.241,ir_corrected,305.66024942888254
1970-01-01 00:04:31.257,ir_corrected,333.120870698099
1970-01-01 00:04:31.273,ir_corrected,294.6638953259976
1970-01-01 00:04:31.290,ir_corrected,295.72277243510604
1970-01-01 00:04:31.310,ir_corrected,284.19215187246306
1970-01-01 00:04:31.916,ir_corrected,311.99943683565147
1970-01-01 00:04:31.940,ir_corrected,321.3432067838381
1970-01-01 00:04:31.953,ir_corrected,284.1782904701965
1970-01-01 00:04:32.063,ir_corrected,284.9287606878114
1970-01-01 00:04:33.960,ir_corrected,297.63211743572793
1970-01-01 00:04:34.230,ir_corrected,282.2848913537261
1970-01-01 00:04:34.366,ir_corrected,279.57434900598446
1970-01-01 00:04:34.382,ir_corrected,289.5590115673388
1970-01-01 00:04:34.398,ir_corrected,281.13957343480314
1970-01-01 00:04:42.457,ir_corrected,289.51625565798423
1970-01-01 00:04:42.461,ir_corrected,315.79653138398976
1970-01-01 00:04:42.481,ir_corrected,352.1783240081355
1970-01-01 00:04:42.513,ir_corrected,330.561159302454
1970-01-01 00:04:42.566,ir_corrected,294.8405509672195
1970-01-01 00:04:42.663,ir_corrected,291.4250215637724
1970-01-01 00:04:42.679,ir_corrected,309.98145216379135
1970-01-01 00:04:05.245,ir_corrected,-333.02670078450944
1970-01-01 00:04:05.312,ir_corrected,-364.4300683864999
1970-01-01 00:04:05.335,ir_corrected,-346.6542038583722
1970-01-01 00:04:05.556,ir_corrected,-341.0230527326972
1970-01-01 00:04:05.572,ir_corrected,-339.9733155351427
1970-01-01 00:04:05.588,ir_corrected,-366.06746084634807
1970-01-01 00:04:05.607,ir_corrected,-374.09017646139
1970-01-01 00:04:05.627,ir_corrected,-376.3379839966568
1970-01-01 00:04:05.640,ir_corrected,-371.4319628339238
1970-01-01 00:04:05.660,ir_corrected,-369.6530871263128
1970-01-01 00:04:05.680,ir_corrected,-358.9286930147474
